chr1	14918362	14919362	-	Trpa1
chr1	15018659	15019659	-	Gm26345
chr1	15269297	15270297	-	Gm10566
chr1	15286754	15287754	+	Kcnb2
chr1	15363802	15364802	+	RP23-445B17.1
chr1	15555749	15556749	+	RP24-66C10.4
chr1	15685546	15686546	-	Gm25227
chr1	15757332	15758332	+	Gm25168
chr1	15760168	15761168	-	Gm6060
chr1	15760261	15761261	+	Gm28669
chr1	15805146	15806146	+	Terf1
chr1	15852831	15853831	+	RP23-325F17.4
chr1	15879030	15880030	+	Gm23259
chr1	15892222	15893222	-	Sbspon
chr1	16052835	16053835	+	Gm7634
chr1	16092825	16093825	-	4930444P10Rik
chr1	16104162	16105162	-	Rpl7
chr1	16105274	16106274	+	Rdh10
chr1	16210017	16211017	-	RP24-178O17.2
chr1	16228006	16229006	+	Gm28095
chr1	16253092	16254092	+	Gm7568
chr1	16519612	16520612	-	Stau2
chr1	16618060	16619060	+	RP23-382H8.2
chr1	16618989	16619989	-	Ube2w
chr1	16656542	16657542	-	Tceb1
chr1	16657052	16658052	+	D030040B21Rik
chr1	16663162	16664162	-	Gm7654
chr1	16664707	16665707	+	Tmem70
chr1	16687551	16688551	+	Ly96
chr1	16758123	16759123	-	Gm29649
chr1	16769638	16770638	-	Gm5828
chr1	16897685	16898685	+	Gm28376
chr1	16930470	16931470	+	RP24-254D14.1
chr1	17097389	17098389	-	Jph1
chr1	17124247	17125247	+	Gm28783
chr1	17144862	17145862	+	Gdap1
chr1	17167903	17168903	+	Gm28784
chr1	17249992	17250992	-	Gm28785
chr1	17394458	17395458	+	Gm5251
chr1	17399781	17400781	-	Rbm6-ps1
chr1	17429028	17430028	-	Gm6075
chr1	17519501	17520501	+	Gm25166
chr1	17601401	17602401	+	Pi15
chr1	17640581	17641581	-	Gm28154
chr1	17726545	17727545	+	Crispld1
chr1	17727146	17728146	-	Gm16070
chr1	17804917	17805917	-	Gm28153
chr1	17946541	17947541	+	Gm7690
chr1	17993313	17994313	+	Gm17969
chr1	17999122	18000122	-	Gm18775
chr1	18015686	18016686	-	Gm28755
chr1	18058290	18059290	-	Gm28756
chr1	18145402	18146402	-	Crisp4
chr1	18223064	18224064	-	Defb44-ps
chr1	18236943	18237943	-	Defb18
chr1	18262879	18263879	-	Gm17837
chr1	18264638	18265638	-	Defb41
chr1	18307324	18308324	+	Gm29006
chr1	18707928	18708928	+	Gm5252
chr1	18969333	18970333	-	Gm24075
chr1	19036766	19037766	+	Gm28343
chr1	19062357	19063357	+	Gm28344
chr1	19102522	19103522	+	Tfap2d
chr1	19104340	19105340	-	Gm15825
chr1	19153466	19154466	-	AC098736.2
chr1	19208414	19209414	+	Tfap2b
chr1	19242225	19243225	+	Gm28340
chr1	19320197	19321197	-	Gm28341
chr1	19330439	19331439	+	Gm4849
chr1	19513419	19514419	-	Gm24633
chr1	19613769	19614769	+	RP24-132H2.1
chr1	19920899	19921899	-	Gm25568
chr1	20065048	20066048	-	RP23-245C4.1
chr1	20355952	20356952	+	4930486I03Rik
chr1	20444310	20445310	-	Gm15795
chr1	20444412	20445412	-	Gm24162
chr1	20617564	20618564	-	Pkhd1
chr1	20678510	20679510	+	Mir206
chr1	20678523	20679523	+	Gm28653
chr1	20682269	20683269	+	Mir133b
chr1	20730405	20731405	+	Il17a
chr1	20790117	20791117	-	Il17f
chr1	20819812	20820812	-	Mcm3
chr1	20820831	20821831	+	Gm20587
chr1	20836161	20837161	+	Gm28065
chr1	20842166	20843166	-	Gm24723
chr1	20889973	20890973	-	6720483E21Rik
chr1	20890106	20891106	+	Paqr8
chr1	20915040	20916040	-	Gm24171
chr1	20945211	20946211	+	Gm28064
chr1	20951126	20952126	+	Efhc1
chr1	21078729	21079729	-	Tram2
chr1	21079614	21080614	+	Gm28287
chr1	21178488	21179488	+	Gm2693
chr1	21218075	21219075	+	Tmem14a
chr1	21234222	21235222	+	RP23-278E1.4
chr1	21240089	21241089	+	Gsta3
chr1	21271093	21272093	-	Gm28836
chr1	21271903	21272903	+	Gm7094
chr1	21297812	21298812	-	Gm4956
chr1	21315820	21316820	-	Gm21909
chr1	21349141	21350141	+	Khdc1a
chr1	21353505	21354505	+	Gm16329
chr1	21364303	21365303	+	Gm16327
chr1	21367831	21368831	+	Khdc1c
chr1	21372170	21373170	+	Gm2709
chr1	21379055	21380055	+	Gm16533
chr1	21383056	21384056	+	Khdc1b
chr1	21390406	21391406	+	Gm16328
chr1	21456517	21457517	-	RP24-496H1.1
chr1	21512556	21513556	-	Gm7658
chr1	21840014	21841014	-	RP23-322P13.2
chr1	21959342	21960342	+	Gm26580
chr1	21961442	21962442	-	Kcnq5
chr1	22030115	22031115	-	Gm5696
chr1	22237349	22238349	+	Gm28239
chr1	22740264	22741264	+	Gm26866
chr1	22805224	22806224	-	Rims1
chr1	22986625	22987625	-	Gm7761
chr1	23101753	23102753	-	4933415F23Rik
chr1	23235173	23236173	-	Gm29506
chr1	23244711	23245711	+	Gm24176
chr1	23255907	23256907	-	RP23-28L24.5
chr1	23271764	23272764	+	Mir30a
chr1	23291037	23292037	+	Gm27028
chr1	23291201	23292201	+	Mir30c-2
chr1	23293229	23294229	+	Gm29107
chr1	23346099	23347099	-	Gm20954
chr1	23397272	23398272	-	Ogfrl1
chr1	23479039	23480039	+	Gm7784
chr1	23574087	23575087	+	Gm28822
chr1	23761253	23762253	+	B3gat2
chr1	23921817	23922817	-	Smap1
chr1	24005005	24006005	+	RP24-287C19.1
chr1	24005156	24006156	-	1110058L19Rik
chr1	24099841	24100841	-	Fam135a
chr1	24100125	24101125	+	RP23-255J24.2
chr1	24124775	24125775	+	Gm26607
chr1	24177110	24178110	+	Col9a1
chr1	24548477	24549477	-	Gm26418
chr1	24586972	24587972	-	Col19a1
chr1	24594923	24595923	-	Tubb4b-ps2
chr1	24611910	24612910	-	Gm28439
chr1	24612200	24613200	-	Gm10222
chr1	24612619	24613619	-	Gm28438
chr1	24613471	24614471	-	Gm28437
chr1	24614151	24615151	-	Gm10925
chr1	24615065	24616065	-	Gm28661
chr1	24615697	24616697	-	Gm29216
chr1	24678130	24679130	+	Lmbrd1
chr1	24911159	24912159	-	Gm28594
chr1	24964658	24965658	-	Gm28237
chr1	25011441	25012441	+	Gm9443
chr1	25026732	25027732	-	Gm29414
chr1	25223230	25224230	+	Gm15702
chr1	25277454	25278454	-	RP23-21P2.4
chr1	25279051	25280051	-	Gm22260
chr1	25284748	25285748	-	RP23-21P2.3
chr1	25299386	25300386	-	RP23-21P2.2
chr1	25317208	25318208	-	RP23-21P2.5
chr1	25327898	25328898	-	RP23-21P2.6
chr1	25348582	25349582	-	RP23-21P2.7
chr1	25365320	25366320	-	RP23-21P2.8
chr1	25450571	25451571	+	Gm25294
chr1	25610684	25611684	-	RP23-347F2.2
chr1	25615015	25616015	-	Gm29214
chr1	25622680	25623680	-	RP23-347F2.1
chr1	25675739	25676739	-	RP23-478K4.2
chr1	25691001	25692001	-	RP23-478K4.1
chr1	25724278	25725278	-	RP23-478K4.3
chr1	25738469	25739469	-	RP23-184I13.2
chr1	25758533	25759533	-	RP23-184I13.3
chr1	25779806	25780806	-	RP23-184I13.4
chr1	25800405	25801405	-	RP23-184I13.5
chr1	25806906	25807906	-	RP23-184I13.6
chr1	25809472	25810472	-	RP23-184I13.7
chr1	25824219	25825219	-	RP23-184I13.8
chr1	25829207	25830207	-	Bai3
chr1	25830157	25831157	+	RP23-184I13.1
chr1	25996659	25997659	-	Gm18443
chr1	26465736	26466736	+	Gm19123
chr1	26488314	26489314	+	Gm28378
chr1	26566333	26567333	+	Gm24064
chr1	26686960	26687960	-	4931408C20Rik
chr1	26958721	26959721	-	n-R5s209
chr1	27336268	27337268	-	Gm19641
chr1	27883546	27884546	+	Gm5524
chr1	27900572	27901572	-	Gm18776
chr1	27989410	27990410	+	Gm19028
chr1	28569418	28570418	+	RP23-19M20.2
chr1	28580272	28581272	-	Gm7846
chr1	28779752	28780752	-	Gm597
chr1	28802221	28803221	-	Gm5697
chr1	28937536	28938536	+	Gm6462
chr1	29219200	29220200	+	Gm18033
chr1	29280575	29281575	-	Gm25586
chr1	29300980	29301980	+	Gm22679
chr1	29360870	29361870	-	Gm23785
chr1	29420988	29421988	+	Mir6342
chr1	29485415	29486415	-	Gm5525
chr1	29929594	29930594	+	Gm7858
chr1	29985434	29986434	+	Gm23771
chr1	30332897	30333897	-	Gm27430
chr1	30719462	30720462	-	Gm9898
chr1	30769187	30770187	+	Gm6473
chr1	30794375	30795375	-	Gm2914
chr1	30835931	30836931	-	RP24-172B22.6
chr1	30868038	30869038	-	RP23-471J16.2
chr1	30873421	30874421	-	Phf3
chr1	30949270	30950270	-	Ptp4a1
chr1	30977467	30978467	-	Gm5698
chr1	30986452	30987452	-	Gm9458
chr1	30998406	30999406	-	Gm5699
chr1	31041419	31042419	+	Gm28644
chr1	31095954	31096954	-	Gm29669
chr1	31122362	31123362	-	Gm27362
chr1	31135526	31136526	+	Gm29128
chr1	31164049	31165049	+	Gm7893
chr1	31175901	31176901	+	Lgsn
chr1	31222184	31223184	-	4931428L18Rik
chr1	31222338	31223338	+	Pih1d3
chr1	31259219	31260219	-	Gm26145
chr1	31266826	31267826	+	Gm4850
chr1	31274392	31275392	+	Gm28645
chr1	31286445	31287445	+	Gm6489
chr1	31559040	31560040	+	RP24-342F15.1
chr1	31614649	31615649	+	Gm10307
chr1	31656238	31657238	-	Gm23032
chr1	31735557	31736557	+	Gm7910
chr1	32172214	32173214	+	Khdrbs2
chr1	32212739	32213739	-	Gm25814
chr1	32473257	32474257	+	RP23-109J14.2
chr1	32484815	32485815	+	RP23-109J14.3
chr1	32495944	32496944	+	RP23-109J14.5
chr1	32520499	32521499	-	RP24-390L20.1
chr1	32538528	32539528	+	RP24-390L20.5
chr1	32546794	32547794	-	Gm5415
chr1	32567921	32568921	-	Gm24732
chr1	32709679	32710679	+	RP23-28G12.2
chr1	32726139	32727139	+	Gm23024
chr1	32971990	32972990	-	RP23-144E24.1
chr1	33029790	33030790	-	Gm28624
chr1	33064630	33065630	+	RP23-75G11.4
chr1	33100407	33101407	+	Gm7114
chr1	33109155	33110155	-	Gm4785
chr1	33191493	33192493	+	Gm24901
chr1	33214975	33215975	-	RP23-154N2.3
chr1	33235439	33236439	+	Gm2987
chr1	33293176	33294176	+	Gm25792
chr1	33316082	33317082	-	Gm18799
chr1	33370831	33371831	+	Gm7933
chr1	33422233	33423233	+	Gm23453
chr1	33481601	33482601	+	Gm29228
chr1	33616332	33617332	-	RP24-423J19.3
chr1	33657281	33658281	+	Gm17813
chr1	33669295	33670295	-	Prim2
chr1	33669324	33670324	+	RP24-423J19.1
chr1	33673728	33674728	-	RP24-423J19.7
chr1	33719387	33720387	+	Rab23
chr1	33747507	33748507	+	RP23-32P22.1
chr1	33757295	33758295	-	Bag2
chr1	33814095	33815095	-	Zfp451
chr1	33838180	33839180	-	Gm15455
chr1	33890617	33891617	-	RP23-32P22.2
chr1	33907316	33908316	-	Bend6
chr1	33907725	33908725	+	Dst
chr1	33907772	33908772	+	AC123072.1
chr1	33921955	33922955	+	RP23-87D8.2
chr1	33963185	33964185	-	Gm28631
chr1	33981002	33982002	-	Gm23792
chr1	34031600	34032600	+	RP23-87D8.4
chr1	34159830	34160830	+	ENSMUSG00000103405
chr1	34177946	34178946	-	Gm26788
chr1	34236096	34237096	+	RP24-422C24.2
chr1	34270628	34271628	-	RP24-422C24.3
chr1	34329807	34330807	-	RP24-152H15.5
chr1	34350275	34351275	+	RP24-152H15.4
chr1	34366871	34367871	+	Gm5266
chr1	34417486	34418486	-	Gm3052
chr1	34432699	34433699	-	Mir5103
chr1	34432764	34433764	-	mmu-mir-5103
chr1	34439172	34440172	-	Ccdc115
chr1	34439351	34440351	+	Imp4
chr1	34444230	34445230	-	Gm28306
chr1	34459262	34460262	+	Ptpn18
chr1	34472648	34473648	-	Gm28417
chr1	34485433	34486433	-	4930568A12Rik
chr1	34497910	34498910	+	Prss39
chr1	34523507	34524507	-	Gm28416
chr1	34535148	34536148	+	Cfc1
chr1	34538060	34539060	-	Gm28419
chr1	34560443	34561443	-	Prss40
chr1	34579157	34580157	+	Amer3
chr1	34579211	34580211	-	1700101I19Rik
chr1	34607219	34608219	-	Gm28418
chr1	34610306	34611306	-	RP24-70I14.5
chr1	34611803	34612803	-	RP24-70I14.6
chr1	34635689	34636689	-	RP24-70I14.4
chr1	34677688	34678688	+	Arhgef4
chr1	34722584	34723584	+	AC107766.1
chr1	34752275	34753275	+	RP23-166L24.2
chr1	34752623	34753623	+	RP23-348C6.5
chr1	34811408	34812408	-	RP23-348C6.3
chr1	34823025	34824025	+	RP23-348C6.1
chr1	34842565	34843565	-	Fam168b
chr1	34849476	34850476	+	Plekhb2
chr1	34928009	34929009	+	RP23-348C6.4
chr1	34969355	34970355	-	RP23-348C6.6
chr1	34969565	34970565	+	RP23-348C6.7
chr1	34985156	34986156	+	RP23-309D5.1
chr1	35178584	35179584	-	Gm25096
chr1	35650797	35651797	-	RP24-550I15.1
chr1	35761102	35762102	+	Gm25634
chr1	35806474	35807474	+	Gm28415
chr1	35879345	35880345	+	RP24-72B22.1
chr1	35958419	35959419	+	RP24-72B22.2
chr1	35985873	35986873	-	RP24-424K5.3
chr1	36010544	36011544	-	RP24-424K5.4
chr1	36010572	36011572	+	RP24-424K5.1
chr1	36030518	36031518	-	RP24-424K5.2
chr1	36067900	36068900	+	Hs6st1
chr1	36105946	36106946	-	RP24-424K5.5
chr1	36131542	36132542	+	RP23-173H19.3
chr1	36143813	36144813	-	Mir6897
chr1	36244220	36245220	-	Uggt1
chr1	36274179	36275179	-	Neurl3
chr1	36307233	36308233	+	Arid5a
chr1	36332208	36333208	+	RP23-134L6.5
chr1	36348258	36349258	-	Mir6898
chr1	36368681	36369681	-	Kansl3
chr1	36371791	36372791	+	Fer1l5
chr1	36444771	36445771	-	Lman2l
chr1	36471120	36472120	+	Cnnm4
chr1	36473452	36474452	+	RP23-294I17.4
chr1	36511367	36512367	+	Cnnm3
chr1	36527737	36528737	-	RP23-294I17.6
chr1	36536383	36537383	-	Ankrd23
chr1	36538929	36539929	-	ANKRD23
chr1	36546945	36547945	-	Ankrd39
chr1	36557201	36558201	+	D430040D24Rik
chr1	36557849	36558849	-	Sema4c
chr1	36601302	36602302	+	Gm6428
chr1	36663465	36664465	+	Gm24133
chr1	36682683	36683683	-	Fam178b
chr1	36690984	36691984	+	Cox5b
chr1	36709703	36710703	+	RP23-247A1.6
chr1	36713922	36714922	-	Actr1b
chr1	36744292	36745292	-	RP23-247A1.7
chr1	36761298	36762298	+	Zap70
chr1	36765374	36766374	-	Gm18828
chr1	36871545	36872545	-	RP23-328J8.4
chr1	36916039	36917039	-	RP23-328J8.2
chr1	36925848	36926848	-	RP23-328J8.3
chr1	36943166	36944166	-	Tmem131
chr1	36957927	36958927	-	Rpl12-ps1
chr1	37004939	37005939	+	n-R5s210
chr1	37026096	37027096	+	Vwa3b
chr1	37132764	37133764	-	RP23-259P18.1
chr1	37213934	37214934	+	Cnga3
chr1	37299197	37300197	-	RP23-271C13.1
chr1	37299365	37300365	+	Inpp4a
chr1	37331004	37332004	-	RP23-271C13.2
chr1	37333672	37334672	-	4930439A04Rik
chr1	37429603	37430603	-	Coa5
chr1	37429639	37430639	+	Unc50
chr1	37488105	37489105	-	RP23-285H9.2
chr1	37488482	37489482	-	4930594C11Rik
chr1	37540516	37541516	-	Mgat4a
chr1	37613759	37614759	+	4930556I23Rik
chr1	37660222	37661222	+	RP23-402K6.2
chr1	37696164	37697164	-	RP23-21P10.1
chr1	37719585	37720585	-	2010300C02Rik
chr1	37864799	37865799	+	Gm26805
chr1	37865929	37866929	-	Tsga10
chr1	37871238	37872238	+	Lipt1
chr1	37889911	37890911	-	Mitd1
chr1	37889977	37890977	+	Mrpl30
chr1	37915993	37916993	-	Lyg2
chr1	37933096	37934096	+	Gm15457
chr1	37957259	37958259	-	Lyg1
chr1	37973467	37974467	+	Gm23409
chr1	37997393	37998393	-	Txndc9
chr1	37997510	37998510	+	Eif5b
chr1	38076805	38077805	-	RP23-195A24.4
chr1	38129301	38130301	-	Rev1
chr1	38131583	38132583	+	RP23-195A24.5
chr1	38234920	38235920	+	Gm16150
chr1	38307402	38308402	+	Gm16151
chr1	38384449	38385449	+	Gm16152
chr1	38487019	38488019	+	RP24-390D21.4
chr1	38664455	38665455	-	Aff3
chr1	38722120	38723120	+	RP24-187B13.4
chr1	38766684	38767684	+	RP24-187B13.3
chr1	38836211	38837211	-	Lonrf2
chr1	38884254	38885254	+	RP23-101P2.3
chr1	38897661	38898661	-	Chst10
chr1	38907445	38908445	+	RP23-101P2.5
chr1	38938649	38939649	+	Nms
chr1	38985108	38986108	+	Pdcl3
chr1	38992178	38993178	+	RP23-101P2.6
chr1	39057137	39058137	-	RP24-226L19.1
chr1	39082838	39083838	-	RP24-226L19.2
chr1	39186492	39187492	-	Mir6349
chr1	39193231	39194231	+	Npas2
chr1	39276065	39277065	-	Gm20428
chr1	39314399	39315399	+	Gm3617
chr1	39367342	39368342	+	Rpl31
chr1	39419432	39420432	-	RP24-539E18.5
chr1	39478255	39479255	-	Tbc1d8
chr1	39519033	39520033	+	Gm24826
chr1	39534492	39535492	+	Cnot11
chr1	39548354	39549354	-	Snord89
chr1	39551502	39552502	-	Gm15832
chr1	39573375	39574375	-	Gm23722
chr1	39576905	39577905	-	Rnf149
chr1	39597505	39598505	-	RP24-505E24.2
chr1	39649676	39650676	+	D930019O06Rik
chr1	39650974	39651974	-	Creg2
chr1	39720497	39721497	-	Rfx8
chr1	39804832	39805832	-	Gm3646
chr1	39846834	39847834	-	1700066B17Rik
chr1	39900413	39901413	+	Map4k4
chr1	40049868	40050868	-	RP24-127D13.5
chr1	40073579	40074579	+	Il1r2
chr1	40085351	40086351	-	Gm16894
chr1	40088011	40089011	+	RP24-127D13.2
chr1	40196579	40197579	+	RP24-317P24.2
chr1	40224580	40225580	+	Il1r1
chr1	40237520	40238520	+	RP24-317P24.1
chr1	40324110	40325110	+	Il1rl2
chr1	40353352	40354352	+	RP23-100P14.3
chr1	40429070	40430070	+	Il1rl1
chr1	40465052	40466052	+	Il18r1
chr1	40514862	40515862	+	Il18rap
chr1	40579581	40580581	+	Slc9a4
chr1	40580162	40581162	-	RP23-346B12.3
chr1	40586341	40587341	-	RP23-346B12.4
chr1	40680074	40681074	+	Slc9a2
chr1	40697136	40698136	-	RP23-413K6.3
chr1	40770885	40771885	+	RP23-413K6.4
chr1	40790187	40791187	-	Mfsd9
chr1	40805101	40806101	+	Tmem182
chr1	40863732	40864732	-	Gm5973
chr1	41180752	41181752	-	RP24-532K6.1
chr1	41529043	41530043	-	Gm28634
chr1	41781308	41782308	+	Gm29260
chr1	42102789	42103789	+	Gm5267
chr1	42179888	42180888	-	Gm8176
chr1	42229226	42230226	+	Gm9915
chr1	42238195	42239195	-	Gm29664
chr1	42261355	42262355	+	Gm28175
chr1	42355437	42356437	-	Gm28140
chr1	42491313	42492313	+	RP23-480H8.1
chr1	42651226	42652226	+	RP23-71K9.3
chr1	42694342	42695342	-	Pantr1
chr1	42694425	42695425	+	Gm20646
chr1	42695268	42696268	+	Pou3f3
chr1	42712954	42713954	-	Pantr2
chr1	42750212	42751212	+	Gm28525
chr1	42850733	42851733	+	Mrps9
chr1	42866318	42867318	-	Gm23126
chr1	42952372	42953372	+	Gpr45
chr1	43036345	43037345	+	Gm24001
chr1	43055767	43056767	+	Gm28782
chr1	43092088	43093088	+	8430432A02Rik
chr1	43098137	43099137	-	Tgfbrap1
chr1	43098210	43099210	+	AI597479
