chr1	6614107	6615107	-	KLHL21
chr1	6624366	6625366	+	THAP3
chr1	6701424	6702424	-	DNAJC11
chr1	6724137	6725137	+	LINC01672
chr1	6767454	6768454	+	AL591163.1
chr1	6784343	6785343	-	CAMTA1-DT
chr1	6784824	6785824	+	CAMTA1
chr1	6834118	6835118	-	AL590128.1
chr1	7013779	7014779	-	AL512330.1
chr1	7218860	7219860	+	RNU1-8P
chr1	7368442	7369442	+	CAMTA1-IT1
chr1	7389254	7390254	-	Z97987.1
chr1	7441054	7442054	-	AL365194.1
chr1	7694344	7695344	-	AL359881.3
chr1	7698372	7699372	-	AL359881.2
chr1	7700470	7701470	-	AL359881.1
chr1	7770769	7771769	+	VAMP3
chr1	7775883	7776883	+	Z98884.2
chr1	7783820	7784820	+	PER3
chr1	7826842	7827842	-	Z98884.1
chr1	7853012	7854012	-	UTS2
chr1	7941872	7942872	+	AL009183.1
chr1	7942665	7943665	-	TNFRSF9
chr1	7953791	7954791	+	PARK7
chr1	7982483	7983483	-	RF00019
chr1	7990634	7991634	+	AL034417.4
chr1	7999434	8000434	-	AL034417.3
chr1	8025808	8026808	-	ERRFI1
chr1	8026238	8027238	+	AL034417.2
chr1	8057963	8058963	-	AL034417.1
chr1	8189324	8190324	+	AL358876.1
chr1	8201929	8202929	+	LINC01714
chr1	8206097	8207097	-	RNU1-7P
chr1	8220029	8221029	-	AL358876.2
chr1	8291763	8292763	-	RNU6-991P
chr1	8317326	8318326	+	SLC45A1
chr1	8424145	8425145	+	RERE-AS1
chr1	8511419	8512419	-	RF00599
chr1	8512153	8513153	+	AL096855.1
chr1	8749930	8750930	+	RPL7P11
chr1	8786413	8787413	-	RPL7P7
chr1	8797975	8798975	+	AL357552.1
chr1	8806551	8807551	-	AL357552.2
chr1	8817143	8818143	-	RERE
chr1	8830507	8831507	+	RPL23AP19
chr1	8866090	8867090	-	MIR6728
chr1	8878335	8879335	+	ENO1-AS1
chr1	8878750	8879750	-	ENO1
chr1	8883033	8884033	-	RNU6-304P
chr1	8892909	8893909	+	HMGN2P17
chr1	8907244	8908244	-	AL139415.1
chr1	8909242	8910242	+	AL139415.2
chr1	8945367	8946367	+	CA6
chr1	8979374	8980374	-	RN7SL451P
chr1	9025845	9026845	-	SLC2A7
chr1	9082196	9083196	+	RF00424
chr1	9087978	9088978	-	SLC2A5
chr1	9128670	9129670	-	GPR157
chr1	9151277	9152277	-	MIR34A
chr1	9181504	9182504	+	LNCTAM34A
chr1	9198406	9199406	-	MIR34AHG
chr1	9234275	9235275	+	H6PD
chr1	9292380	9293380	+	SPSB1
chr1	9422362	9423362	-	BX323043.1
chr1	9437278	9438278	-	RNA5SP40
chr1	9440064	9441064	-	LINC02606
chr1	9502971	9503971	-	AL928921.1
chr1	9538982	9539982	+	SLC25A33
chr1	9575927	9576927	+	AL954705.1
chr1	9588422	9589422	+	TMEM201
chr1	9651232	9652232	+	PIK3CD
chr1	9654086	9655086	-	PIK3CD-AS1
chr1	9662126	9663126	-	AL691449.1
chr1	9687055	9688055	-	PIK3CD-AS2
chr1	9780322	9781322	+	MZT1P1
chr1	9824026	9825026	-	CLSTN1
chr1	9827771	9828771	-	AL357140.3
chr1	9847818	9848818	+	AL357140.1
chr1	9900114	9901114	+	AL357140.5
chr1	9909836	9910836	-	CTNNBIP1
chr1	9942423	9943423	+	AL357140.2
chr1	9942907	9943907	-	LZIC
chr1	9942928	9943928	+	NMNAT1
chr1	9946818	9947818	+	RN7SKP269
chr1	9960287	9961287	-	AL357140.4
chr1	9966881	9967881	+	MIR5697
chr1	9982641	9983641	+	AL603962.1
chr1	9996706	9997706	+	RBP7
chr1	10032332	10033332	+	UBE4B
chr1	10054281	10055281	-	AL590639.1
chr1	10058171	10059171	+	PGAM1P11
chr1	10162768	10163768	+	RNU6-828P
chr1	10210305	10211305	+	KIF1B
chr1	10227218	10228218	+	MIR1273D
chr1	10298466	10299466	+	RNU6-37P
chr1	10305965	10306965	+	RN7SL731P
chr1	10386650	10387650	-	AL139424.3
chr1	10394916	10395916	+	AL139424.2
chr1	10398092	10399092	+	PGD
chr1	10429602	10430602	+	CENPS-CORT
chr1	10429943	10430943	+	CENPS
chr1	10430177	10431177	-	AL139424.1
chr1	10449219	10450219	+	CORT
chr1	10458055	10459055	+	AL354956.1
chr1	10471788	10472788	+	PEX14
chr1	10472026	10473026	-	DFFA
chr1	10616336	10617336	+	RN7SL614P
chr1	10638741	10639741	+	AL139423.1
chr1	10796150	10797150	-	CASZ1
chr1	10895261	10896261	+	HSPE1P24
chr1	10981537	10982537	-	C1orf127
chr1	10991297	10992297	-	CFL1P6
chr1	11011844	11012844	+	TARDBP
chr1	11012162	11013162	+	AL109811.3
chr1	11029159	11030159	+	AL109811.2
chr1	11046733	11047733	-	MASP2
chr1	11059524	11060524	-	SRM
chr1	11067971	11068971	+	AL109811.1
chr1	11099175	11100175	+	EXOSC10-AS1
chr1	11099381	11100381	-	EXOSC10
chr1	11143398	11144398	+	MTOR-AS1
chr1	11151850	11152850	+	RNU6-537P
chr1	11188841	11189841	+	ANGPTL7
chr1	11225754	11226754	+	RNU6-291P
chr1	11232463	11233463	+	RPL39P6
chr1	11262007	11263007	-	MTOR
chr1	11272706	11273706	+	UBIAD1
chr1	11278851	11279851	-	UBE2V2P3
chr1	11318593	11319593	-	AL031291.1
chr1	11425321	11426321	-	MTCYBP45
chr1	11478666	11479666	+	DISP3
chr1	11501516	11502516	-	AL590989.1
chr1	11609031	11610031	+	LINC01647
chr1	11623058	11624058	+	AL031731.1
chr1	11653875	11654875	+	FBXO44
chr1	11655285	11656285	-	FBXO2
chr1	11663624	11664624	+	FBXO6
chr1	11691150	11692150	-	MAD2L2
chr1	11691229	11692229	+	DRAXIN
chr1	11735584	11736584	+	AGTRAP
chr1	11761287	11762287	+	C1orf167
chr1	11779119	11780119	-	AL953897.1
chr1	11805596	11806596	+	CLCN6
chr1	11806420	11807420	-	MTHFR
chr1	11843312	11844312	+	RF02156
chr1	11845049	11846049	+	RF02157
chr1	11846942	11847942	+	RF02158
chr1	11847845	11848845	-	NPPA
chr1	11858431	11859431	-	NPPB
chr1	11877270	11878270	+	AL021155.1
chr1	11907647	11908647	+	AL021155.2
chr1	11907652	11908652	+	RNU5E-1
chr1	11909427	11910427	-	RNU5E-4P
chr1	11925928	11926928	-	KIAA2013
chr1	11933705	11934705	+	PLOD1
chr1	11979681	11980681	+	MFN2
chr1	12016808	12017808	-	AL096840.1
chr1	12018966	12019966	+	MIIP
chr1	12028658	12029658	+	MIR6729
chr1	12036514	12037514	-	RN7SL649P
chr1	12062877	12063877	+	TNFRSF8
chr1	12077484	12078484	-	RNU6-777P
chr1	12080047	12081047	-	RPL23AP89
chr1	12091764	12092764	-	AL357835.1
chr1	12166443	12167443	+	MIR7846
chr1	12166503	12167503	+	TNFRSF1B
chr1	12191213	12192213	+	MIR4632
chr1	12220609	12221609	-	RPL10P17
chr1	12220771	12221771	-	RF00156
chr1	12229530	12230530	+	VPS13D
chr1	12506746	12507746	+	SNORA59A
chr1	12527224	12528224	+	AC243836.1
chr1	12569572	12570572	-	RNU6ATAC18P
chr1	12578523	12579523	-	MIR6730
chr1	12617231	12618231	-	DHRS3
chr1	12618744	12619744	-	AC254633.1
chr1	12644047	12645047	+	AADACL4
chr1	12692409	12693409	+	AC244670.1
chr1	12715615	12716615	+	AADACL3
chr1	12745715	12746715	+	C1orf158
chr1	12774341	12775341	+	PRAMEF12
chr1	12790897	12791897	+	PRAMEF1
chr1	12822659	12823659	-	LINC01784
chr1	12830910	12831910	-	PRAMEF11
chr1	12840857	12841857	-	PRAMEF30P
chr1	12848225	12849225	-	HNRNPCL1
chr1	12856586	12857586	+	PRAMEF2
chr1	12885701	12886701	-	PRAMEF4
chr1	12897770	12898770	-	PRAMEF10
chr1	12916110	12917110	+	PRAMEF7
chr1	12922054	12923054	+	RNU6-1072P
chr1	12925662	12926662	+	PRAMEF29P
chr1	12947080	12948080	-	PRAMEF6
chr1	13028839	13029839	+	PRAMEF28P
chr1	13055991	13056991	-	PRAMEF27
chr1	13060369	13061369	+	HNRNPCL3
chr1	13068177	13069177	+	PRAMEF25
chr1	13097471	13098471	-	PRAMEF34P
chr1	13105189	13106189	-	PRAMEF35P
chr1	13116354	13117354	-	HNRNPCL2
chr1	13128318	13129318	+	PRAMEF36P
chr1	13146960	13147960	-	AC245056.1
chr1	13155461	13156461	-	PRAMEF26
chr1	13164967	13165967	-	HNRNPCL4
chr1	13171955	13172955	+	PRAMEF9
chr1	13200909	13201909	-	PRAMEF13
chr1	13225606	13226606	-	PRAMEF18
chr1	13245363	13246363	+	PRAMEF31P
chr1	13253712	13254712	+	PRAMEF5
chr1	13275127	13276127	-	PRAMEF32P
chr1	13278731	13279731	-	RNU6-771P
chr1	13284674	13285674	-	PRAMEF8
chr1	13303039	13304039	+	PRAMEF33
chr1	13315081	13316081	+	PRAMEF15
chr1	13323539	13324539	+	AC243961.1
chr1	13346634	13347634	-	PRAMEF14
chr1	13371400	13372400	-	PRAMEF19
chr1	13389132	13390132	+	PRAMEF17
chr1	13409950	13410950	+	PRAMEF20
chr1	13512720	13513720	+	AL354712.1
chr1	13513548	13514548	-	LRRC38
chr1	13554501	13555501	+	BRWD1P1
chr1	13582965	13583965	+	PDPN
chr1	13622784	13623784	-	RNA5SP41
chr1	13659410	13660410	-	AL359771.1
chr1	13695699	13696699	-	RF00564
chr1	13699698	13700698	+	PRDM2
chr1	13892292	13893292	+	KAZN
chr1	14123835	14124835	-	RNU6-1265P
chr1	14222618	14223618	-	AL357873.1
chr1	14391075	14392075	-	KAZN-AS1
chr1	14692113	14693113	-	TBCAP2
chr1	15152032	15153032	+	TMEM51
chr1	15152737	15153737	-	TMEM51-AS1
chr1	15170817	15171817	-	C1orf195
chr1	15192345	15193345	-	AL035405.1
chr1	15225873	15226873	+	AL391094.1
chr1	15246772	15247772	+	FHAD1
chr1	15334964	15335964	-	AL031283.3
chr1	15343376	15344376	-	AL031283.2
chr1	15408933	15409933	-	AL031283.1
chr1	15409395	15410395	+	EFHD2
chr1	15437939	15438939	+	CTRC
chr1	15456228	15457228	+	CELA2A
chr1	15465409	15466409	+	CELA2B
chr1	15526034	15527034	-	CASP9
chr1	15526313	15527313	+	DNAJC16
chr1	15541665	15542665	+	SCARNA21B
chr1	15565456	15566456	-	AL121992.3
chr1	15584610	15585610	-	AGMAT
chr1	15603126	15604126	-	AL121992.1
chr1	15604097	15605097	+	CHCHD2P6
chr1	15607645	15608645	-	RNU7-179P
chr1	15614367	15615367	-	CD24P1
chr1	15617000	15618000	+	DDI2
chr1	15659369	15660369	+	RSC1A1
chr1	15682628	15683628	-	AL121992.2
chr1	15683832	15684832	+	PLEKHM2
chr1	15735905	15736905	+	SLC25A34
chr1	15736396	15737396	-	AL450998.2
chr1	15741922	15742922	+	TMEM82
chr1	15749396	15750396	-	SLC25A34-AS1
chr1	15756107	15757107	+	FBLIM1
chr1	15792296	15793296	+	RPL12P14
chr1	15808848	15809848	-	UQCRHL
chr1	15827732	15828732	+	AL450998.1
chr1	15847364	15848364	+	SPEN
chr1	15847647	15848647	-	FLJ37453
chr1	15917408	15918408	-	AL034555.1
chr1	15969132	15970132	+	AL355994.4
chr1	15975632	15976632	-	ZBTB17
chr1	15987682	15988682	+	AL355994.1
chr1	15988875	15989875	-	AL355994.5
chr1	15989371	15990371	+	TBC1D3P6
chr1	16003736	16004736	+	SRARP
chr1	16006171	16007171	-	AL355994.3
chr1	16018375	16019375	+	CLCNKA
chr1	16019094	16020094	-	HSPB7
chr1	16039529	16040529	-	AL355994.2
chr1	16043236	16044236	+	CLCNKB
chr1	16073132	16074132	-	FAM131C
chr1	16154711	16155711	+	AL451042.2
chr1	16155587	16156587	-	EPHA2
chr1	16158766	16159766	+	AL451042.1
chr1	16197354	16198354	+	ARHGEF19-AS1
chr1	16212109	16213109	-	ARHGEF19
chr1	16227527	16228527	-	ANO7L1
chr1	16236662	16237662	-	CPLANE2
chr1	16240898	16241898	-	MT1XP1
chr1	16351954	16352954	-	FBXO42
chr1	16352075	16353075	+	SZRD1
chr1	16369030	16370030	-	RPL22P3
chr1	16436924	16437924	-	SPATA21
chr1	16440172	16441172	+	NECAP2
chr1	16460448	16461448	+	LINC01772
chr1	16498757	16499757	-	CROCCP3
chr1	16513785	16514785	-	RNU1-1
chr1	16514145	16515145	+	AL137802.2
chr1	16514534	16515534	+	AL137802.3
chr1	16520194	16521194	+	AL137802.1
chr1	16533724	16534724	-	RNU1-6P
chr1	16535672	16536672	-	LINC01783
chr1	16552031	16553031	-	AL355149.1
chr1	16613062	16614062	-	NBPF1
chr1	16616891	16617891	+	AL137798.1
chr1	16642609	16643609	-	AL137798.3
chr1	16645122	16646122	+	MST1P2
chr1	16656379	16657379	+	AL137798.2
chr1	16656732	16657732	-	CROCCP2
chr1	16666448	16667448	-	RNU1-3
chr1	16685555	16686555	-	EIF1AXP1
chr1	16688249	16689249	-	AL021920.2
chr1	16701046	16702046	+	AL021920.1
chr1	16719657	16720657	-	ESPNP
chr1	16739773	16740773	+	CROCC
chr1	16739780	16740780	+	CROCCP4
chr1	16740016	16741016	+	RNU1-4
chr1	16750089	16751089	-	AL021920.3
chr1	16769737	16770737	-	MST1L
chr1	16852629	16853629	-	BX284668.1
chr1	16854907	16855907	+	BX284668.3
chr1	16858521	16859521	-	MIR3675
chr1	16870445	16871445	+	BX284668.2
chr1	16873208	16874208	+	RNU1-5P
chr1	16888595	16889595	+	BX284668.4
chr1	16889149	16890149	-	BX284668.5
chr1	16895480	16896480	+	RNU1-2
chr1	16904276	16905276	-	BX284668.6
chr1	16978426	16979426	+	AL049569.1
chr1	16980335	16981335	-	MFAP2
chr1	17011428	17012428	-	ATP13A2
chr1	17053670	17054670	-	SDHB
chr1	17118935	17119935	-	PADI2
chr1	17189283	17190283	+	AL590644.1
chr1	17201233	17202233	-	AL590644.3
chr1	17204626	17205626	+	PADI1
chr1	17248598	17249598	+	PADI3
chr1	17277389	17278389	+	MIR3972
chr1	17307695	17308695	+	PADI4
chr1	17371696	17372696	+	PADI6
chr1	17406260	17407260	+	AC004824.1
chr1	17439224	17440224	-	RCC2
chr1	17539335	17540335	+	ARHGEF10L
chr1	17717187	17718187	+	AL136529.1
chr1	17754813	17755813	+	ACTL8
chr1	18015212	18016212	+	AL357509.1
chr1	18065157	18066157	+	LINC01654
chr1	18107246	18108246	+	IGSF21
chr1	18108889	18109889	+	AL365209.1
chr1	18178846	18179846	-	IGSF21-AS1
chr1	18385329	18386329	+	AL591896.1
chr1	18480482	18481482	+	KLHDC7A
chr1	18512618	18513618	+	DYNLL1P3
chr1	18594914	18595914	+	AL031737.1
chr1	18630506	18631506	+	PAX7
chr1	18859182	18860182	-	TAS1R2
chr1	18882775	18883775	-	MIR4695
chr1	18896648	18897648	-	MIR1290
chr1	18902281	18903281	-	ALDH4A1
chr1	18920621	18921621	-	AL080251.1
chr1	18956186	18957186	-	IFFO2
chr1	19075011	19076011	-	AL137127.1
chr1	19209776	19210776	-	UBR4
chr1	19210001	19211001	+	EMC1-AS1
chr1	19251039	19252039	+	MRTO4
chr1	19251052	19252052	-	EMC1
chr1	19273694	19274694	-	AKR7L
chr1	19288750	19289750	-	AKR7A3
chr1	19296580	19297580	+	AL035413.1
chr1	19304682	19305682	-	RNU6-1099P
chr1	19311646	19312646	-	AKR7A2
chr1	19311826	19312826	+	PQLC2
chr1	19423884	19424884	+	RN7SL277P
chr1	19483903	19484903	+	MINOS1
chr1	19485039	19486039	-	CAPZB
chr1	19510093	19511093	+	RNU4-28P
chr1	19596332	19597332	-	AL031727.2
chr1	19596479	19597479	+	NBL1
chr1	19596567	19597567	+	MINOS1-NBL1
chr1	19607614	19608614	+	AL031727.1
chr1	19664787	19665787	+	HTR6
chr1	19799445	19800445	-	TMCO4
chr1	19813867	19814867	+	AL391883.1
chr1	19814778	19815778	-	RNF186
chr1	19882013	19883013	+	OTUD3
chr1	19923117	19924117	-	PLA2G2E
chr1	19970469	19971469	+	RN7SL304P
chr1	19979916	19980916	-	PLA2G2A
chr1	20027679	20028679	+	PLA2G5
chr1	20119066	20120066	-	PLA2G2D
chr1	20138826	20139826	+	PLA2G2F
chr1	20153838	20154838	+	Z98257.1
chr1	20176924	20177924	-	PLA2G2C
chr1	20185585	20186585	+	UBXN10
chr1	20185986	20186986	-	UBXN10-AS1
chr1	20242595	20243595	+	LINC01757
chr1	20271518	20272518	+	Z98257.2
chr1	20290419	20291419	+	VWA5B1
chr1	20322687	20323687	-	AL020998.1
chr1	20412753	20413753	-	AL139254.1
chr1	20430734	20431734	-	LINC01141
chr1	20475722	20476722	+	AL139254.2
chr1	20479897	20480897	-	AL139254.3
chr1	20485720	20486720	-	CAMK2N1
chr1	20507661	20508661	-	MUL1
chr1	20525489	20526489	+	RPS4XP4
chr1	20551939	20552939	+	FAM43B
chr1	20588448	20589448	+	CDA
chr1	20632955	20633955	+	PINK1
chr1	20633179	20634179	+	MIR6084
chr1	20651693	20652693	-	PINK1-AS
chr1	20661044	20662044	-	DDOST
chr1	20693513	20694513	-	AL663074.2
chr1	20717517	20718517	-	KIF17
chr1	20732337	20733337	-	SH2D5
chr1	20732380	20733380	+	AL663074.1
chr1	20786823	20787823	-	HP1BP3
chr1	20840741	20841741	+	RNU7-200P
chr1	20987932	20988932	-	MIR1256
chr1	21003434	21004434	-	RPS15AP6
chr1	21073253	21074253	-	AL627311.1
chr1	21160975	21161975	+	HSPE1P27
chr1	21176388	21177388	-	EIF4G3
chr1	21265582	21266582	+	AL031005.1
chr1	21292790	21293790	+	AL031728.1
chr1	21345072	21346072	-	ECE1
chr1	21397487	21398487	+	PPP1R11P1
chr1	21412793	21413793	-	AL592309.1
chr1	21415398	21416398	+	AL592309.2
